episode,episode_reward,loss,avg_reward_100,max_reward,episode_steps,timestamp
9566,16.000,-0.228025,16.000,16.000,625,2026-03-17T20:59:18.588040
9567,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:59:18.660668
9568,16.000,-0.228004,16.000,16.000,625,2026-03-17T20:59:18.740807
9569,16.000,-0.228010,16.000,16.000,625,2026-03-17T20:59:18.807359
9570,16.000,-0.227977,16.000,16.000,625,2026-03-17T20:59:18.887557
9571,16.000,-0.227984,16.000,16.000,625,2026-03-17T20:59:18.976173
9572,16.000,-0.227965,16.000,16.000,625,2026-03-17T20:59:19.035154
9573,16.000,-0.227970,16.000,16.000,625,2026-03-17T20:59:19.117761
9574,16.000,-0.228028,16.000,16.000,625,2026-03-17T20:59:19.202003
9575,16.000,-0.228058,16.000,16.000,625,2026-03-17T20:59:19.285624
9576,16.000,-0.228057,16.000,16.000,625,2026-03-17T20:59:19.364973
9577,16.000,-0.228082,16.000,16.000,625,2026-03-17T20:59:19.447986
9578,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:19.527807
9579,16.000,-0.228053,16.000,16.000,625,2026-03-17T20:59:19.604430
9580,16.000,-0.228049,16.000,16.000,625,2026-03-17T20:59:19.684534
9581,16.000,-0.228019,16.000,16.000,625,2026-03-17T20:59:19.767641
9582,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:59:19.849479
9583,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:19.927755
9584,16.000,-0.227996,16.000,16.000,625,2026-03-17T20:59:19.997483
9585,16.000,-0.228125,16.000,16.000,625,2026-03-17T20:59:20.073427
9586,16.000,-0.227993,16.000,16.000,625,2026-03-17T20:59:20.145973
9587,16.000,-0.228077,16.000,16.000,625,2026-03-17T20:59:20.221167
9588,16.000,-0.227993,16.000,16.000,625,2026-03-17T20:59:20.301295
9589,16.000,-0.227991,16.000,16.000,625,2026-03-17T20:59:20.381349
9590,16.000,-0.228007,16.000,16.000,625,2026-03-17T20:59:20.461330
9591,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:59:20.550754
9592,16.000,-0.228003,16.000,16.000,625,2026-03-17T20:59:20.615872
9593,16.000,-0.228046,16.000,16.000,625,2026-03-17T20:59:20.688403
9594,16.000,-0.228035,16.000,16.000,625,2026-03-17T20:59:20.770970
9595,16.000,-0.228024,16.000,16.000,625,2026-03-17T20:59:20.859854
9596,16.000,-0.228024,16.000,16.000,625,2026-03-17T20:59:20.932264
9597,16.000,-0.228046,16.000,16.000,625,2026-03-17T20:59:21.005178
9598,16.000,-0.228024,16.000,16.000,625,2026-03-17T20:59:21.074829
9599,16.000,-0.228028,16.000,16.000,625,2026-03-17T20:59:21.154931
9600,16.000,-0.228069,16.000,16.000,625,2026-03-17T20:59:21.248294
9601,16.000,-0.228068,16.000,16.000,625,2026-03-17T20:59:21.339132
9602,16.000,-0.228080,16.000,16.000,625,2026-03-17T20:59:21.403321
9603,16.000,-0.228081,16.000,16.000,625,2026-03-17T20:59:21.485039
9604,16.000,-0.228071,16.000,16.000,625,2026-03-17T20:59:21.567599
9605,16.000,-0.228079,16.000,16.000,625,2026-03-17T20:59:21.640126
9606,16.000,-0.228097,16.000,16.000,625,2026-03-17T20:59:21.738317
9607,16.000,-0.228078,16.000,16.000,625,2026-03-17T20:59:21.809996
9608,16.000,-0.228062,16.000,16.000,625,2026-03-17T20:59:21.875202
9609,16.000,-0.228096,16.000,16.000,625,2026-03-17T20:59:21.968685
9610,16.000,-0.228052,16.000,16.000,625,2026-03-17T20:59:22.048590
9611,16.000,-0.228084,16.000,16.000,625,2026-03-17T20:59:22.139154
9612,16.000,-0.228053,16.000,16.000,625,2026-03-17T20:59:22.212966
9613,16.000,-0.228079,16.000,16.000,625,2026-03-17T20:59:22.290872
9614,16.000,-0.228087,16.000,16.000,625,2026-03-17T20:59:22.369244
9615,16.000,-0.228082,16.000,16.000,625,2026-03-17T20:59:22.461793
9616,16.000,-0.228078,16.000,16.000,625,2026-03-17T20:59:22.542925
9617,16.000,-0.228092,16.000,16.000,625,2026-03-17T20:59:22.622641
9618,16.000,-0.228094,16.000,16.000,625,2026-03-17T20:59:22.702888
9619,16.000,-0.228127,16.000,16.000,625,2026-03-17T20:59:22.796365
9620,16.000,-0.228085,16.000,16.000,625,2026-03-17T20:59:22.876557
9621,16.000,-0.228084,16.000,16.000,625,2026-03-17T20:59:22.969478
9622,16.000,-0.228067,16.000,16.000,625,2026-03-17T20:59:23.060091
9623,16.000,-0.228074,16.000,16.000,625,2026-03-17T20:59:23.146022
9624,16.000,-0.228085,16.000,16.000,625,2026-03-17T20:59:23.223053
9625,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:23.305946
9626,16.000,-0.228048,16.000,16.000,625,2026-03-17T20:59:23.386936
9627,16.000,-0.228044,16.000,16.000,625,2026-03-17T20:59:23.464151
9628,16.000,-0.228061,16.000,16.000,625,2026-03-17T20:59:23.552942
9629,16.000,-0.228063,16.000,16.000,625,2026-03-17T20:59:23.630874
9630,16.000,-0.228078,16.000,16.000,625,2026-03-17T20:59:23.702533
9631,16.000,-0.228048,16.000,16.000,625,2026-03-17T20:59:23.782759
9632,16.000,-0.228069,16.000,16.000,625,2026-03-17T20:59:23.873934
9633,16.000,-0.228045,16.000,16.000,625,2026-03-17T20:59:23.956667
9634,16.000,-0.228099,16.000,16.000,625,2026-03-17T20:59:24.036595
9635,16.000,-0.228051,16.000,16.000,625,2026-03-17T20:59:24.123955
9636,16.000,-0.228075,16.000,16.000,625,2026-03-17T20:59:24.198815
9637,16.000,-0.228067,16.000,16.000,625,2026-03-17T20:59:24.288823
9638,16.000,-0.228073,16.000,16.000,625,2026-03-17T20:59:24.368937
9639,16.000,-0.228005,16.000,16.000,625,2026-03-17T20:59:24.456174
9640,16.000,-0.228001,16.000,16.000,625,2026-03-17T20:59:24.530031
9641,16.000,-0.228019,16.000,16.000,625,2026-03-17T20:59:24.609991
9642,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:59:24.707229
9643,16.000,-0.227976,16.000,16.000,625,2026-03-17T20:59:24.784917
9644,16.000,-0.227979,16.000,16.000,625,2026-03-17T20:59:24.862946
9645,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:59:24.943461
9646,16.000,-0.228082,16.000,16.000,625,2026-03-17T20:59:25.026399
9647,16.000,-0.228034,16.000,16.000,625,2026-03-17T20:59:25.107703
9648,16.000,-0.228045,16.000,16.000,625,2026-03-17T20:59:25.188761
9649,16.000,-0.228057,16.000,16.000,625,2026-03-17T20:59:25.251560
9650,16.000,-0.228045,16.000,16.000,625,2026-03-17T20:59:25.330900
9651,16.000,-0.228012,16.000,16.000,625,2026-03-17T20:59:25.413546
9652,16.000,-0.228015,16.000,16.000,625,2026-03-17T20:59:25.490324
9653,16.000,-0.228036,16.000,16.000,625,2026-03-17T20:59:25.557271
9654,16.000,-0.228014,16.000,16.000,625,2026-03-17T20:59:25.642245
9655,16.000,-0.228040,16.000,16.000,625,2026-03-17T20:59:25.736073
9656,16.000,-0.228014,16.000,16.000,625,2026-03-17T20:59:25.826132
9657,16.000,-0.228059,16.000,16.000,625,2026-03-17T20:59:25.907325
9658,16.000,-0.228049,16.000,16.000,625,2026-03-17T20:59:26.011800
9659,16.000,-0.228054,16.000,16.000,625,2026-03-17T20:59:26.104146
9660,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:26.192098
9661,16.000,-0.228087,16.000,16.000,625,2026-03-17T20:59:26.280549
9662,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:26.367741
9663,16.000,-0.228110,16.000,16.000,625,2026-03-17T20:59:26.458239
9664,16.000,-0.228031,16.000,16.000,625,2026-03-17T20:59:26.545579
9665,16.000,-0.228066,16.000,16.000,625,2026-03-17T20:59:26.613054
9666,16.000,-0.228107,16.000,16.000,625,2026-03-17T20:59:26.693100
9667,16.000,-0.228103,16.000,16.000,625,2026-03-17T20:59:26.775647
9668,16.000,-0.228067,16.000,16.000,625,2026-03-17T20:59:26.868500
9669,16.000,-0.228101,16.000,16.000,625,2026-03-17T20:59:26.934431
9670,16.000,-0.228064,16.000,16.000,625,2026-03-17T20:59:27.018072
9671,16.000,-0.228098,16.000,16.000,625,2026-03-17T20:59:27.098766
9672,16.000,-0.228071,16.000,16.000,625,2026-03-17T20:59:27.175801
9673,16.000,-0.228071,16.000,16.000,625,2026-03-17T20:59:27.256061
9674,16.000,-0.228073,16.000,16.000,625,2026-03-17T20:59:27.318132
9675,16.000,-0.228081,16.000,16.000,625,2026-03-17T20:59:27.410024
9676,16.000,-0.228098,16.000,16.000,625,2026-03-17T20:59:27.482557
9677,16.000,-0.228098,16.000,16.000,625,2026-03-17T20:59:27.553650
9678,16.000,-0.228108,16.000,16.000,625,2026-03-17T20:59:27.626184
9679,16.000,-0.228070,16.000,16.000,625,2026-03-17T20:59:27.729142
9680,16.000,-0.227945,16.000,16.000,625,2026-03-17T20:59:27.807502
9681,16.000,-0.227980,16.000,16.000,625,2026-03-17T20:59:27.877083
9682,16.000,-0.228124,16.000,16.000,625,2026-03-17T20:59:27.967415
9683,16.000,-0.228073,16.000,16.000,625,2026-03-17T20:59:28.055588
9684,16.000,-0.228076,16.000,16.000,625,2026-03-17T20:59:28.138117
9685,16.000,-0.228069,16.000,16.000,625,2026-03-17T20:59:28.205032
9686,16.000,-0.228027,16.000,16.000,625,2026-03-17T20:59:28.292607
9687,16.000,-0.228017,16.000,16.000,625,2026-03-17T20:59:28.367371
9688,16.000,-0.228003,16.000,16.000,625,2026-03-17T20:59:28.443960
9689,16.000,-0.228050,16.000,16.000,625,2026-03-17T20:59:28.526492
9690,16.000,-0.227980,16.000,16.000,625,2026-03-17T20:59:28.611584
9691,16.000,-0.228048,16.000,16.000,625,2026-03-17T20:59:28.692143
9692,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:59:28.771697
9693,16.000,-0.228007,16.000,16.000,625,2026-03-17T20:59:28.851250
9694,16.000,-0.228046,16.000,16.000,625,2026-03-17T20:59:28.916503
9695,16.000,-0.228019,16.000,16.000,625,2026-03-17T20:59:29.019284
9696,16.000,-0.228016,16.000,16.000,625,2026-03-17T20:59:29.090867
9697,16.000,-0.228087,16.000,16.000,625,2026-03-17T20:59:29.169858
9698,16.000,-0.228079,16.000,16.000,625,2026-03-17T20:59:29.236908
9699,16.000,-0.228064,16.000,16.000,625,2026-03-17T20:59:29.324245
9700,16.000,-0.228097,16.000,16.000,625,2026-03-17T20:59:29.399943
9701,16.000,-0.228074,16.000,16.000,625,2026-03-17T20:59:29.483780
9702,16.000,-0.228086,16.000,16.000,625,2026-03-17T20:59:29.558739
9703,16.000,-0.228089,16.000,16.000,625,2026-03-17T20:59:29.631266
9704,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:59:29.713824
9705,16.000,-0.228099,16.000,16.000,625,2026-03-17T20:59:29.786358
9706,16.000,-0.228065,16.000,16.000,625,2026-03-17T20:59:29.874827
9707,16.000,-0.228076,16.000,16.000,625,2026-03-17T20:59:29.953563
9708,16.000,-0.228097,16.000,16.000,625,2026-03-17T20:59:30.020568
9709,16.000,-0.228080,16.000,16.000,625,2026-03-17T20:59:30.093571
9710,16.000,-0.228118,16.000,16.000,625,2026-03-17T20:59:30.176182
9711,16.000,-0.227959,16.000,16.000,625,2026-03-17T20:59:30.265669
9712,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:30.371519
9713,16.000,-0.228044,16.000,16.000,625,2026-03-17T20:59:30.454141
9714,16.000,-0.227950,16.000,16.000,625,2026-03-17T20:59:30.542363
9715,16.000,-0.228115,16.000,16.000,625,2026-03-17T20:59:30.624949
9716,16.000,-0.227991,16.000,16.000,625,2026-03-17T20:59:30.697551
9717,16.000,-0.227960,16.000,16.000,625,2026-03-17T20:59:30.785787
9718,16.000,-0.227972,16.000,16.000,625,2026-03-17T20:59:30.865695
9719,16.000,-0.227964,16.000,16.000,625,2026-03-17T20:59:30.950342
9720,16.000,-0.227929,16.000,16.000,625,2026-03-17T20:59:31.032885
9721,16.000,-0.227858,16.000,16.000,625,2026-03-17T20:59:31.107987
9722,16.000,-0.227843,16.000,16.000,625,2026-03-17T20:59:31.194935
9723,16.000,-0.227870,16.000,16.000,625,2026-03-17T20:59:31.264973
9724,16.000,-0.227937,16.000,16.000,625,2026-03-17T20:59:31.338072
9725,16.000,-0.227892,16.000,16.000,625,2026-03-17T20:59:31.416656
9726,16.000,-0.227959,16.000,16.000,625,2026-03-17T20:59:31.489651
9727,16.000,-0.227978,16.000,16.000,625,2026-03-17T20:59:31.574975
9728,16.000,-0.227926,16.000,16.000,625,2026-03-17T20:59:31.654163
9729,16.000,-0.227842,16.000,16.000,625,2026-03-17T20:59:31.734109
9730,16.000,-0.227889,16.000,16.000,625,2026-03-17T20:59:31.821192
9731,16.000,-0.227864,16.000,16.000,625,2026-03-17T20:59:31.899880
9732,16.000,-0.227872,16.000,16.000,625,2026-03-17T20:59:31.974528
9733,16.000,-0.228003,16.000,16.000,625,2026-03-17T20:59:32.058124
9734,16.000,-0.227914,16.000,16.000,625,2026-03-17T20:59:32.119884
9735,16.000,-0.227927,16.000,16.000,625,2026-03-17T20:59:32.204851
9736,16.000,-0.227958,16.000,16.000,625,2026-03-17T20:59:32.288818
9737,16.000,-0.228057,16.000,16.000,625,2026-03-17T20:59:32.372415
9738,16.000,-0.227959,16.000,16.000,625,2026-03-17T20:59:32.446268
9739,16.000,-0.228027,16.000,16.000,625,2026-03-17T20:59:32.520830
9740,16.000,-0.228065,16.000,16.000,625,2026-03-17T20:59:32.603381
9741,16.000,-0.228023,16.000,16.000,625,2026-03-17T20:59:32.679606
9742,16.000,-0.228024,16.000,16.000,625,2026-03-17T20:59:32.762159
9743,16.000,-0.228051,16.000,16.000,625,2026-03-17T20:59:32.839933
9744,16.000,-0.228082,16.000,16.000,625,2026-03-17T20:59:32.927878
9745,16.000,-0.228094,16.000,16.000,625,2026-03-17T20:59:33.001904
9746,16.000,-0.228050,16.000,16.000,625,2026-03-17T20:59:33.076832
9747,16.000,-0.228081,16.000,16.000,625,2026-03-17T20:59:33.149227
9748,16.000,-0.228066,16.000,16.000,625,2026-03-17T20:59:33.230914
9749,16.000,-0.228077,16.000,16.000,625,2026-03-17T20:59:33.311813
9750,16.000,-0.228064,16.000,16.000,625,2026-03-17T20:59:33.373212
9751,16.000,-0.228080,16.000,16.000,625,2026-03-17T20:59:33.468883
9752,16.000,-0.228086,16.000,16.000,625,2026-03-17T20:59:33.548005
9753,16.000,-0.228096,16.000,16.000,625,2026-03-17T20:59:33.617021
9754,16.000,-0.227988,16.000,16.000,625,2026-03-17T20:59:33.689564
9755,16.000,-0.228043,16.000,16.000,625,2026-03-17T20:59:33.772128
9756,16.000,-0.228110,16.000,16.000,625,2026-03-17T20:59:33.863736
9757,16.000,-0.228021,16.000,16.000,625,2026-03-17T20:59:33.941930
9758,16.000,-0.228007,16.000,16.000,625,2026-03-17T20:59:34.017089
9759,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:34.102838
9760,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:59:34.181824
9761,16.000,-0.228027,16.000,16.000,625,2026-03-17T20:59:34.266533
9762,16.000,-0.227997,16.000,16.000,625,2026-03-17T20:59:34.338616
9763,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:34.427694
9764,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:59:34.512885
9765,16.000,-0.228021,16.000,16.000,625,2026-03-17T20:59:34.596146
9766,16.000,-0.228040,16.000,16.000,625,2026-03-17T20:59:34.682990
9767,16.000,-0.227997,16.000,16.000,625,2026-03-17T20:59:34.764615
9768,16.000,-0.228020,16.000,16.000,625,2026-03-17T20:59:34.849584
9769,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:34.924026
9770,16.000,-0.228089,16.000,16.000,625,2026-03-17T20:59:35.006571
9771,16.000,-0.227949,16.000,16.000,625,2026-03-17T20:59:35.089097
9772,16.000,-0.227906,16.000,16.000,625,2026-03-17T20:59:35.161085
9773,16.000,-0.227972,16.000,16.000,625,2026-03-17T20:59:35.254133
9774,16.000,-0.227979,16.000,16.000,625,2026-03-17T20:59:35.333346
9775,16.000,-0.227970,16.000,16.000,625,2026-03-17T20:59:35.413414
9776,16.000,-0.227975,16.000,16.000,625,2026-03-17T20:59:35.493935
9777,16.000,-0.227955,16.000,16.000,625,2026-03-17T20:59:35.574134
9778,16.000,-0.227927,16.000,16.000,625,2026-03-17T20:59:35.654574
9779,16.000,-0.228119,16.000,16.000,625,2026-03-17T20:59:35.739896
9780,16.000,-0.227926,16.000,16.000,625,2026-03-17T20:59:35.814129
9781,16.000,-0.227924,16.000,16.000,625,2026-03-17T20:59:35.894005
9782,16.000,-0.227924,16.000,16.000,625,2026-03-17T20:59:35.980978
9783,16.000,-0.227988,16.000,16.000,625,2026-03-17T20:59:36.059895
9784,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:59:36.137998
9785,16.000,-0.227999,16.000,16.000,625,2026-03-17T20:59:36.214988
9786,16.000,-0.228012,16.000,16.000,625,2026-03-17T20:59:36.296454
9787,16.000,-0.228016,16.000,16.000,625,2026-03-17T20:59:36.386836
9788,16.000,-0.228057,16.000,16.000,625,2026-03-17T20:59:36.477032
9789,16.000,-0.227997,16.000,16.000,625,2026-03-17T20:59:36.552895
9790,16.000,-0.227952,16.000,16.000,625,2026-03-17T20:59:36.620830
9791,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:59:36.710497
9792,16.000,-0.228029,16.000,16.000,625,2026-03-17T20:59:36.789053
9793,16.000,-0.228080,16.000,16.000,625,2026-03-17T20:59:36.867809
9794,16.000,-0.228078,16.000,16.000,625,2026-03-17T20:59:36.940337
9795,16.000,-0.228003,16.000,16.000,625,2026-03-17T20:59:37.025523
9796,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:59:37.106119
9797,16.000,-0.228023,16.000,16.000,625,2026-03-17T20:59:37.188494
9798,16.000,-0.227995,16.000,16.000,625,2026-03-17T20:59:37.280524
9799,16.000,-0.227981,16.000,16.000,625,2026-03-17T20:59:37.372533
9800,16.000,-0.227985,16.000,16.000,625,2026-03-17T20:59:37.460201
9801,16.000,-0.227961,16.000,16.000,625,2026-03-17T20:59:37.548496
9802,16.000,-0.228023,16.000,16.000,625,2026-03-17T20:59:37.639518
9803,16.000,-0.228020,16.000,16.000,625,2026-03-17T20:59:37.717981
9804,16.000,-0.227952,16.000,16.000,625,2026-03-17T20:59:37.804105
9805,16.000,-0.227965,16.000,16.000,625,2026-03-17T20:59:37.883842
9806,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:59:37.950801
9807,16.000,-0.228114,16.000,16.000,625,2026-03-17T20:59:38.038983
9808,16.000,-0.228007,16.000,16.000,625,2026-03-17T20:59:38.127746
9809,16.000,-0.228034,16.000,16.000,625,2026-03-17T20:59:38.203159
9810,16.000,-0.228042,16.000,16.000,625,2026-03-17T20:59:38.281200
9811,16.000,-0.228036,16.000,16.000,625,2026-03-17T20:59:38.365373
9812,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:38.455610
9813,16.000,-0.228011,16.000,16.000,625,2026-03-17T20:59:38.541740
9814,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:59:38.628538
9815,16.000,-0.228024,16.000,16.000,625,2026-03-17T20:59:38.720147
9816,16.000,-0.228044,16.000,16.000,625,2026-03-17T20:59:38.787691
9817,16.000,-0.228078,16.000,16.000,625,2026-03-17T20:59:38.869842
9818,16.000,-0.228070,16.000,16.000,625,2026-03-17T20:59:38.945362
9819,16.000,-0.228069,16.000,16.000,625,2026-03-17T20:59:39.025261
9820,16.000,-0.228062,16.000,16.000,625,2026-03-17T20:59:39.104900
9821,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:59:39.210699
9822,16.000,-0.228101,16.000,16.000,625,2026-03-17T20:59:39.332130
9823,16.000,-0.228058,16.000,16.000,625,2026-03-17T20:59:39.434599
9824,16.000,-0.228050,16.000,16.000,625,2026-03-17T20:59:39.526994
9825,16.000,-0.228077,16.000,16.000,625,2026-03-17T20:59:39.609668
9826,16.000,-0.228089,16.000,16.000,625,2026-03-17T20:59:39.689770
9827,16.000,-0.228041,16.000,16.000,625,2026-03-17T20:59:39.762949
9828,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:39.854770
9829,16.000,-0.228031,16.000,16.000,625,2026-03-17T20:59:39.936091
9830,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:59:40.016064
9831,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:59:40.095841
9832,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:59:40.181968
9833,16.000,-0.227998,16.000,16.000,625,2026-03-17T20:59:40.255161
9834,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:40.339896
9835,16.000,-0.228085,16.000,16.000,625,2026-03-17T20:59:40.415078
9836,16.000,-0.228045,16.000,16.000,625,2026-03-17T20:59:40.486008
9837,16.000,-0.227992,16.000,16.000,625,2026-03-17T20:59:40.552935
9838,16.000,-0.228054,16.000,16.000,625,2026-03-17T20:59:40.641311
9839,16.000,-0.228059,16.000,16.000,625,2026-03-17T20:59:40.708222
9840,16.000,-0.228053,16.000,16.000,625,2026-03-17T20:59:40.802186
9841,16.000,-0.227993,16.000,16.000,625,2026-03-17T20:59:40.887509
9842,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:59:40.976547
9843,16.000,-0.228059,16.000,16.000,625,2026-03-17T20:59:41.059713
9844,16.000,-0.228076,16.000,16.000,625,2026-03-17T20:59:41.121960
9845,16.000,-0.228039,16.000,16.000,625,2026-03-17T20:59:41.212108
9846,16.000,-0.228024,16.000,16.000,625,2026-03-17T20:59:41.292186
9847,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:59:41.375613
9848,16.000,-0.228047,16.000,16.000,625,2026-03-17T20:59:41.456466
9849,16.000,-0.228064,16.000,16.000,625,2026-03-17T20:59:41.535652
9850,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:59:41.623418
9851,16.000,-0.228075,16.000,16.000,625,2026-03-17T20:59:41.715477
9852,16.000,-0.228084,16.000,16.000,625,2026-03-17T20:59:41.815968
9853,16.000,-0.228105,16.000,16.000,625,2026-03-17T20:59:41.895919
9854,16.000,-0.228108,16.000,16.000,625,2026-03-17T20:59:41.975874
9855,16.000,-0.228019,16.000,16.000,625,2026-03-17T20:59:42.069208
9856,16.000,-0.228044,16.000,16.000,625,2026-03-17T20:59:42.162573
9857,16.000,-0.228115,16.000,16.000,625,2026-03-17T20:59:42.257198
9858,16.000,-0.228028,16.000,16.000,625,2026-03-17T20:59:42.336502
9859,16.000,-0.228106,16.000,16.000,625,2026-03-17T20:59:42.429812
9860,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:59:42.522374
9861,16.000,-0.228036,16.000,16.000,625,2026-03-17T20:59:42.616558
9862,16.000,-0.228049,16.000,16.000,625,2026-03-17T20:59:42.696168
9863,16.000,-0.227982,16.000,16.000,625,2026-03-17T20:59:42.794330
9864,16.000,-0.228004,16.000,16.000,625,2026-03-17T20:59:42.869548
9865,16.000,-0.227987,16.000,16.000,625,2026-03-17T20:59:42.970297
9866,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:59:43.060048
9867,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:43.146043
9868,16.000,-0.227999,16.000,16.000,625,2026-03-17T20:59:43.226657
9869,16.000,-0.227985,16.000,16.000,625,2026-03-17T20:59:43.317747
9870,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:43.406761
9871,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:59:43.501293
9872,16.000,-0.228012,16.000,16.000,625,2026-03-17T20:59:43.580885
9873,16.000,-0.228010,16.000,16.000,625,2026-03-17T20:59:43.664278
9874,16.000,-0.228058,16.000,16.000,625,2026-03-17T20:59:43.748270
9875,16.000,-0.228029,16.000,16.000,625,2026-03-17T20:59:43.835300
9876,16.000,-0.228027,16.000,16.000,625,2026-03-17T20:59:43.923038
9877,16.000,-0.228054,16.000,16.000,625,2026-03-17T20:59:44.013047
9878,16.000,-0.228031,16.000,16.000,625,2026-03-17T20:59:44.106372
9879,16.000,-0.228059,16.000,16.000,625,2026-03-17T20:59:44.202751
